,time,PLUS_DI,MINUS_DI,ADX
336,2022-11-30 09:00,18.3514,28.7412,19.22
337,2022-11-30 10:00,26.972,21.9124,18.9
338,2022-11-30 11:00,23.5174,20.4869,18.73
339,2022-11-30 12:00,22.142,19.2887,17.16
340,2022-11-30 13:00,20.089,22.9989,15.58
341,2022-11-30 14:00,27.995,18.4216,14.56
342,2022-11-30 15:00,39.3818,15.2329,14.79
343,2022-11-30 16:00,41.4413,13.623,16.37
344,2022-11-30 17:00,42.6241,12.696,18.37
345,2022-11-30 18:00,40.6276,12.1014,20.3
346,2022-11-30 19:00,39.5769,11.7884,22.23
347,2022-11-30 20:00,38.7143,11.5315,24.54
348,2022-12-01 05:00,35.0158,17.9487,27.98
349,2022-12-01 06:00,34.5225,17.6958,30.21
350,2022-12-01 07:00,34.6576,17.2594,32.08
351,2022-12-01 08:00,38.6795,16.1445,32.9
352,2022-12-01 09:00,40.8823,14.067,35.1
353,2022-12-01 10:00,38.2791,12.0468,38.09
354,2022-12-01 11:00,30.7128,17.989,41.32
355,2022-12-01 12:00,28.3531,16.6068,42.71
356,2022-12-01 13:00,26.6965,17.5093,43.1
357,2022-12-01 14:00,25.5814,16.778,41.42
358,2022-12-01 15:00,26.4749,15.8665,39.3
359,2022-12-01 16:00,27.6136,15.3227,37.23
360,2022-12-01 17:00,24.7542,21.5718,35.41
361,2022-12-01 18:00,24.1378,21.0347,32.03
362,2022-12-01 19:00,24.7016,20.6834,28.66
363,2022-12-01 20:00,24.1305,20.8525,26.99
364,2022-12-02 05:00,25.3131,20.0537,25.21
365,2022-12-02 06:00,24.5288,19.4324,23.64
366,2022-12-02 07:00,24.2194,19.1034,21.53
367,2022-12-02 08:00,24.3211,18.657,18.89
368,2022-12-02 09:00,18.3421,36.2138,16.11
369,2022-12-02 10:00,15.4288,31.0343,16.58
370,2022-12-02 11:00,14.0647,28.2905,17.12
371,2022-12-02 12:00,13.1592,26.712,18.03
372,2022-12-02 13:00,12.0456,28.6827,18.98
373,2022-12-02 14:00,11.0308,30.3605,20.1
374,2022-12-02 15:00,13.2051,28.2971,21.39
375,2022-12-02 16:00,17.8219,26.201,23.5
376,2022-12-02 17:00,17.1523,25.2166,24.37
377,2022-12-02 18:00,17.0176,25.0186,25.1
378,2022-12-02 19:00,17.2316,24.7856,25.94
379,2022-12-02 20:00,17.0604,24.8381,26.39
380,2022-12-05 05:00,15.4126,26.881,26.89
381,2022-12-05 06:00,15.1448,26.414,27.98
382,2022-12-05 07:00,15.3154,25.9569,28.98
383,2022-12-05 08:00,16.8419,24.9401,28.48
384,2022-12-05 09:00,20.3374,21.8347,27.47
385,2022-12-05 10:00,18.151,21.4143,25.32
386,2022-12-05 11:00,16.2517,23.5743,23.48
387,2022-12-05 12:00,14.8875,21.5954,21.88
388,2022-12-05 13:00,13.9119,20.7617,19.86
389,2022-12-05 14:00,12.6549,24.9728,18.67
390,2022-12-05 15:00,11.7411,26.0203,19.65
391,2022-12-05 16:00,12.0306,24.3273,20.99
392,2022-12-05 17:00,11.8115,23.8844,22.05
393,2022-12-05 18:00,11.6968,23.6524,23.18
394,2022-12-05 19:00,11.8798,23.3272,24.27
395,2022-12-05 20:00,12.5722,22.7928,24.65
396,2022-12-06 05:00,12.1464,22.7735,24.78
397,2022-12-06 06:00,11.7649,22.0582,25.11
398,2022-12-06 07:00,11.6337,21.8123,25.9
399,2022-12-06 08:00,14.4371,21.0845,27.82
400,2022-12-06 09:00,12.7799,26.8237,28.57
401,2022-12-06 10:00,8.9906,41.3965,29.79
402,2022-12-06 11:00,8.1785,41.2498,33.07
403,2022-12-06 12:00,7.7138,38.906,36.44
404,2022-12-06 13:00,7.1073,40.1403,38.88
405,2022-12-06 14:00,6.768,38.224,41.17
406,2022-12-06 15:00,5.8929,42.83,43.75
407,2022-12-06 16:00,5.3227,41.1057,46.75
408,2022-12-06 17:00,5.7361,40.3489,49.84
409,2022-12-06 18:00,5.686,39.9964,52.88
410,2022-12-06 19:00,6.0707,39.4399,56.18
411,2022-12-06 20:00,5.8798,40.2558,59.24
412,2022-12-07 05:00,5.3312,43.9402,62.39
413,2022-12-07 06:00,5.0487,42.9365,65.82
414,2022-12-07 07:00,4.8175,40.9702,70.12
415,2022-12-07 08:00,4.4064,43.2038,73.23
416,2022-12-07 09:00,8.7533,37.6222,74.45
417,2022-12-07 10:00,19.0115,29.7765,74.12
418,2022-12-07 11:00,16.1909,25.3588,70.92
419,2022-12-07 12:00,14.8434,22.5773,67.5
420,2022-12-07 13:00,14.0401,21.3554,63.98
421,2022-12-07 14:00,12.6812,21.9204,60.04
422,2022-12-07 15:00,11.9491,22.1197,56.44
423,2022-12-07 16:00,11.4325,21.1634,53.21
424,2022-12-07 17:00,11.1448,20.6309,49.98
425,2022-12-07 18:00,11.0013,20.3652,46.88
426,2022-12-07 19:00,10.8622,20.1077,43.69
427,2022-12-07 20:00,10.6686,21.0864,40.22
428,2022-12-08 05:00,14.3179,19.8255,36.92
429,2022-12-08 06:00,13.56,21.4227,32.44
430,2022-12-08 07:00,13.0273,20.581,28.22
431,2022-12-08 08:00,12.0394,21.5086,25.38
432,2022-12-08 09:00,14.2978,18.4888,25.82
433,2022-12-08 10:00,11.8834,20.9628,25.16
434,2022-12-08 11:00,15.1627,18.4554,25.66
435,2022-12-08 12:00,14.1818,17.2614,24.88
436,2022-12-08 13:00,13.0124,19.544,23.67
437,2022-12-08 14:00,12.3122,18.4923,22.97
438,2022-12-08 15:00,11.4924,20.5348,22.27
439,2022-12-08 16:00,15.6732,18.7701,22.16
440,2022-12-08 17:00,16.823,17.9572,20.67
