time,MINUS_DI
2019-07-10,23.1625
2019-07-09,24.3546
2019-07-08,25.6857
2019-07-05,19.3644
2019-07-03,20.2286
2019-07-02,20.9247
2019-07-01,21.6236
2019-06-28,24.4368
2019-06-27,20.8337
2019-06-26,21.6100
2019-06-25,23.8460
2019-06-24,20.1593
2019-06-21,20.8956
2019-06-20,21.9036
2019-06-19,22.9466
2019-06-18,23.9394
2019-06-17,26.6009
2019-06-14,27.8545
2019-06-13,24.1362
2019-06-12,25.3916
2019-06-11,26.0930
2019-06-10,27.4674
2019-06-07,29.6835
2019-06-06,32.8415
2019-06-05,34.5319
2019-06-04,37.4134
2019-06-03,41.3214
2019-05-31,38.7090
2019-05-30,38.0549
2019-05-29,39.5992
2019-05-28,38.6959
2019-05-24,39.1849
2019-05-23,41.1986
2019-05-22,37.2850
2019-05-21,36.3713
2019-05-20,38.9037
2019-05-17,34.3105
2019-05-16,33.3442
2019-05-15,35.0765
2019-05-14,37.9677
2019-05-13,40.2757
2019-05-10,33.5491
2019-05-09,32.3342
2019-05-08,27.0200
2019-05-07,28.6733
2019-05-06,27.8153
2019-05-03,19.2128
2019-05-02,20.1910
2019-05-01,19.8333
2019-04-30,26.7853
2019-04-29,18.4851
2019-04-26,19.4504
2019-04-25,13.5393
2019-04-24,9.6867
2019-04-23,10.0124
2019-04-22,10.9313
2019-04-18,11.5989
2019-04-17,12.0264
2019-04-16,13.3651
2019-04-15,14.2316
2019-04-12,14.8157
2019-04-11,11.1006
2019-04-10,11.7292
2019-04-09,10.1036
2019-04-08,10.8979
2019-04-05,11.8255
2019-04-04,12.1743
2019-04-03,12.9685
2019-04-02,13.8622
2019-04-01,14.8280
2019-03-29,15.8183
2019-03-28,16.2897
2019-03-27,16.9065
2019-03-26,17.9018
2019-03-25,16.8424
2019-03-22,10.1505
2019-03-21,11.6827
2019-03-20,14.0035
2019-03-19,12.6794
2019-03-18,13.6648
2019-03-15,14.5544
2019-03-14,15.8838
2019-03-13,16.8316
2019-03-12,17.8189
2019-03-11,19.4937
2019-03-08,22.7669
2019-03-07,18.0585
2019-03-06,14.0405
2019-03-05,13.0430
2019-03-04,13.5286
2019-03-01,14.8585
2019-02-28,15.7163
2019-02-27,16.4948
2019-02-26,16.3348
2019-02-25,15.3065
2019-02-22,16.3547
2019-02-21,17.0813
2019-02-20,16.3330
2019-02-19,17.1812
2019-02-15,17.3388
2019-02-14,18.0243
2019-02-13,17.6317
2019-02-12,18.4895
2019-02-11,19.0164
2019-02-08,19.6660
2019-02-07,18.4016
2019-02-06,15.4393
2019-02-05,16.1119
2019-02-04,17.0850
2019-02-01,18.4757
2019-01-31,19.3432
2019-01-30,20.6541
2019-01-29,24.6639
2019-01-28,26.3273
2019-01-25,27.0252
2019-01-24,29.5005
2019-01-23,30.8233
2019-01-22,31.0483
2019-01-18,27.7830
2019-01-17,28.6361
2019-01-16,30.5323
2019-01-15,31.8127
2019-01-14,33.3409
2019-01-11,31.6043
2019-01-10,32.5535
2019-01-09,33.8350
2019-01-08,35.9027
2019-01-07,37.5964
2019-01-04,38.8792
2019-01-03,41.7505
2019-01-02,34.4827
2018-12-31,33.6417
2018-12-28,34.9419
2018-12-27,36.6082
2018-12-26,39.7566
2018-12-24,45.0866
2018-12-21,44.0752
2018-12-20,41.5957
2018-12-19,40.3388
2018-12-18,37.7219
2018-12-17,39.5099
2018-12-14,39.0760
